,Horsepower,Extra propeller,Retractable Landing gear,Empty Weight (lb),Payload Weight (lb),Fuel Load (lb)(Enough for 40 min),Total Weight (lb),Wing 1 Semi-Length,Wing 1 Lat Arm,Wing 1 Root Chord,Wing 1 Tip Chord,Sweep,Long Arm,Wing Area,Aspect Ratio,Wing Loading,Power Loading,Score
1100,475,1,0,2036.28,5600,300,7936.28,50,2,2.0,2.6,0,13,229.99999999999997,43.47826086956522,34.50556521739131,16.707957894736843,89536.81808164688
1101,425,1,1,1272.2800000000002,5900,300,7472.280000000001,35,2,3.2,2.0,0,13,182.0,26.923076923076923,41.05648351648352,17.58183529411765,89530.29667710884
1102,425,0,0,1824.2800000000002,5600,300,7724.280000000001,40,2,2.9,3.5,0,13,256.0,25.0,30.172968750000003,18.174776470588238,89526.42113391227
1103,450,0,1,1756.2800000000002,5900,300,7956.280000000001,40,2,2.0,3.5,0,13,220.0,29.09090909090909,36.16490909090909,17.680622222222222,89522.20381209154
1104,450,0,1,1756.2800000000002,5900,300,7956.280000000001,40,2,2.0,3.5,0,13,220.0,29.09090909090909,36.16490909090909,17.680622222222222,89522.20381209154
1105,400,0,1,1948.2800000000002,5300,300,7548.280000000001,60,2,2.9,2.0,0,13,294.0,48.97959183673469,25.674421768707486,18.870700000000003,89521.28165004554
1106,475,1,0,2036.28,5600,300,7936.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,34.50556521739131,16.707957894736843,89520.7233246657
1107,475,1,0,2036.28,5600,300,7936.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,34.50556521739131,16.707957894736843,89520.7233246657
1108,425,1,0,2216.28,5300,300,7816.280000000001,55,2,3.5,2.0,0,13,302.5,40.0,25.83894214876033,18.39124705882353,89517.74292542665
1109,425,0,0,2196.28,5300,300,7796.280000000001,55,2,3.5,2.0,0,13,302.5,40.0,25.772826446280995,18.34418823529412,89517.74292542665
1110,425,1,0,2216.28,5300,300,7816.280000000001,55,2,3.2,2.3,0,13,302.5,40.0,25.83894214876033,18.39124705882353,89517.74292542665
1111,400,0,0,1368.28,5600,300,7268.28,35,2,4.1,2.3,0,13,223.99999999999997,21.875000000000004,32.447678571428575,18.1707,89515.00816154185
1112,475,0,1,2036.28,5600,300,7936.28,50,2,2.3,2.3,0,13,229.99999999999997,43.47826086956522,34.50556521739131,16.707957894736843,89508.72446333413
1113,400,1,1,1772.2800000000002,5000,300,7072.280000000001,55,2,2.3,2.6,0,13,269.5,44.897959183673464,26.24222634508349,17.6807,89486.85887480172
1114,475,0,0,2200.2799999999997,5300,300,7800.28,55,2,2.0,2.6,0,13,252.99999999999997,47.82608695652174,30.83114624505929,16.421642105263157,89473.75740556564
1115,475,0,0,2200.2799999999997,5300,300,7800.28,55,2,2.0,2.6,0,13,252.99999999999997,47.82608695652174,30.83114624505929,16.421642105263157,89473.75740556564
1116,475,0,0,2200.2799999999997,5300,300,7800.28,55,2,2.0,2.6,0,13,252.99999999999997,47.82608695652174,30.83114624505929,16.421642105263157,89473.75740556564
1117,425,0,0,1536.2800000000002,5600,300,7436.280000000001,40,2,2.3,3.2,0,13,220.0,29.09090909090909,33.80127272727273,17.497129411764707,89466.01091974042
1118,450,0,1,1660.2800000000002,5900,300,7860.280000000001,40,2,2.0,3.2,0,13,208.0,30.769230769230766,37.7898076923077,17.46728888888889,89455.7357418304
1119,450,0,1,1660.2800000000002,5900,300,7860.280000000001,40,2,2.0,3.2,0,13,208.0,30.769230769230766,37.7898076923077,17.46728888888889,89455.7357418304
1120,450,1,1,1680.2800000000002,5900,300,7880.280000000001,40,2,2.0,3.2,0,13,208.0,30.769230769230766,37.885961538461544,17.511733333333336,89455.7357418304
1121,425,0,1,1876.2799999999997,5000,300,7176.28,50,2,2.9,2.3,0,13,259.99999999999994,38.46153846153847,27.601076923076928,16.885364705882353,89453.41480596158
1122,425,1,0,1876.2799999999997,5000,300,7176.28,50,2,2.9,2.3,0,13,259.99999999999994,38.46153846153847,27.601076923076928,16.885364705882353,89453.41480596158
1123,425,0,0,1632.2800000000002,5600,300,7532.280000000001,40,2,2.0,3.8,0,13,232.0,27.586206896551726,32.46672413793104,17.723011764705884,89441.18188660652
1124,425,1,0,1652.2800000000002,5600,300,7552.280000000001,40,2,2.3,3.5,0,13,232.0,27.586206896551726,32.55293103448276,17.770070588235296,89441.18188660652
1125,425,0,1,1652.2800000000002,5600,300,7552.280000000001,40,2,2.0,3.8,0,13,232.0,27.586206896551726,32.55293103448276,17.770070588235296,89441.18188660652
1126,425,1,1,1672.2800000000002,5600,300,7572.280000000001,40,2,2.3,3.5,0,13,232.0,27.586206896551726,32.63913793103448,17.817129411764707,89441.18188660652
1127,400,0,0,1368.28,5900,300,7568.28,35,2,2.3,4.1,0,13,223.99999999999997,21.875000000000004,33.78696428571429,18.9207,89432.10090203863
1128,400,1,0,1388.28,5900,300,7588.28,35,2,2.3,4.1,0,13,223.99999999999997,21.875000000000004,33.876250000000006,18.9707,89432.10090203863
1129,400,0,1,1388.28,5900,300,7588.28,35,2,2.3,4.1,0,13,223.99999999999997,21.875000000000004,33.876250000000006,18.9707,89432.10090203863
1130,400,1,0,1388.28,5900,300,7588.28,35,2,2.3,4.1,0,13,223.99999999999997,21.875000000000004,33.876250000000006,18.9707,89432.10090203863
1131,400,1,1,1408.28,5900,300,7608.28,35,2,2.3,4.1,0,13,223.99999999999997,21.875000000000004,33.965535714285714,19.020699999999998,89432.10090203863
1132,400,1,1,1408.2800000000002,5900,300,7608.280000000001,35,2,3.5,2.9,0,13,224.0,21.875,33.965535714285714,19.0207,89422.30037599696
1133,400,1,1,1408.2800000000002,5900,300,7608.280000000001,35,2,3.5,2.9,0,13,224.0,21.875,33.965535714285714,19.0207,89422.30037599696
1134,425,1,1,1608.2800000000002,5900,300,7808.280000000001,35,2,3.5,2.9,0,13,224.0,21.875,34.85839285714286,18.372423529411765,89422.30037599696
1135,400,1,0,1388.2800000000002,5900,300,7588.280000000001,35,2,3.5,2.9,0,13,224.0,21.875,33.876250000000006,18.9707,89422.30037599696
1136,400,1,1,1408.2800000000002,5900,300,7608.280000000001,35,2,3.5,2.9,0,13,224.0,21.875,33.965535714285714,19.0207,89422.30037599696
1137,475,1,0,2156.2800000000007,5300,300,7756.280000000001,50,2,2.6,2.3,0,13,245.00000000000003,40.816326530612244,31.658285714285714,16.32901052631579,89417.04999301251
1138,425,1,1,1896.2799999999997,5000,300,7196.28,50,2,2.3,2.9,0,13,259.99999999999994,38.46153846153847,27.678000000000004,16.932423529411764,89409.10815707024
1139,425,1,1,1864.2800000000002,5600,300,7764.280000000001,40,2,3.2,3.2,0,13,256.0,25.0,30.329218750000003,18.26889411764706,89389.80017712216
1140,400,1,1,1664.2800000000002,5900,300,7864.280000000001,40,2,3.2,3.2,0,13,256.0,25.0,30.719843750000003,19.660700000000002,89389.80017712216
1141,425,1,0,1844.2800000000002,5600,300,7744.280000000001,40,2,3.2,3.2,0,13,256.0,25.0,30.251093750000003,18.22183529411765,89389.80017712216
1142,425,1,1,1864.2800000000002,5600,300,7764.280000000001,40,2,3.2,3.2,0,13,256.0,25.0,30.329218750000003,18.26889411764706,89389.80017712216
1143,425,1,0,1940.2800000000002,5600,300,7840.280000000001,40,2,4.7,2.0,0,13,268.0,23.88059701492537,29.254776119402987,18.447717647058823,89388.78972955488
1144,400,1,1,1760.2800000000002,5600,300,7660.280000000001,40,2,4.4,2.3,0,13,268.0,23.88059701492537,28.583134328358213,19.1507,89388.78972955488
1145,400,1,1,1760.2800000000002,5600,300,7660.280000000001,40,2,4.7,2.0,0,13,268.0,23.88059701492537,28.583134328358213,19.1507,89388.78972955488
1146,400,1,0,1740.2800000000002,5900,300,7940.280000000001,40,2,4.4,2.3,0,13,268.0,23.88059701492537,29.627910447761195,19.850700000000003,89388.78972955488
1147,400,1,1,1760.2800000000002,5900,300,7960.280000000001,40,2,4.4,2.3,0,13,268.0,23.88059701492537,29.70253731343284,19.9007,89388.78972955488
1148,400,0,0,1720.2800000000002,5600,300,7620.280000000001,40,2,4.7,2.0,0,13,268.0,23.88059701492537,28.433880597014927,19.050700000000003,89388.78972955488
1149,425,1,1,1960.2800000000002,5600,300,7860.280000000001,40,2,4.4,2.3,0,13,268.0,23.88059701492537,29.32940298507463,18.49477647058824,89388.78972955488
1150,475,0,1,2068.28,5600,300,7968.280000000001,45,2,2.6,2.6,0,13,234.0,34.61538461538461,34.05247863247863,16.775326315789474,89388.03715278152
1151,475,1,1,2296.28,5300,300,7896.280000000001,50,2,2.6,2.6,0,13,260.0,38.46153846153846,30.370307692307694,16.623747368421053,89386.14452212013
1152,450,1,1,1976.2800000000004,5000,300,7276.280000000001,50,2,2.3,2.6,0,13,245.00000000000003,40.816326530612244,29.699102040816324,16.169511111111113,89380.81353574834
1153,450,1,1,1976.2800000000004,5000,300,7276.280000000001,50,2,2.3,2.6,0,13,245.00000000000003,40.816326530612244,29.699102040816324,16.169511111111113,89380.81353574834
1154,450,0,0,1936.2800000000004,5000,300,7236.280000000001,50,2,2.3,2.6,0,13,245.00000000000003,40.816326530612244,29.535836734693877,16.080622222222225,89380.81353574834
1155,450,1,0,1564.2800000000002,5900,300,7764.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,39.613673469387756,17.253955555555557,89371.17070738973
1156,450,0,1,1564.2800000000002,5900,300,7764.280000000001,40,2,2.3,2.6,0,13,196.0,32.6530612244898,39.613673469387756,17.253955555555557,89371.17070738973
1157,475,1,1,2056.2799999999997,5300,300,7656.28,50,2,2.0,2.6,0,13,229.99999999999997,43.47826086956522,33.28817391304348,16.118484210526315,89368.8017343044
1158,425,0,1,1876.2800000000002,5000,300,7176.280000000001,50,2,3.2,2.0,0,13,260.0,38.46153846153846,27.601076923076924,16.885364705882356,89367.33209584764
1159,400,1,1,1816.2800000000002,5000,300,7116.280000000001,50,2,2.9,2.6,0,13,275.0,36.36363636363637,25.87738181818182,17.7907,89359.653971432
1160,400,1,1,1816.2800000000002,5000,300,7116.280000000001,50,2,2.9,2.6,0,13,275.0,36.36363636363637,25.87738181818182,17.7907,89359.653971432
1161,425,0,1,1236.2800000000002,5600,300,7136.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,39.646,16.79124705882353,89355.63320077572
1162,425,0,0,1216.2800000000002,5600,300,7116.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,39.534888888888894,16.744188235294118,89355.63320077572
1163,425,0,0,1216.2800000000002,5600,300,7116.280000000001,45,2,2.0,2.0,0,13,180.0,45.0,39.534888888888894,16.744188235294118,89355.63320077572
1164,400,0,0,856.2800000000002,5900,300,7056.280000000001,40,2,2.0,2.0,0,13,160.0,40.0,44.10175,17.640700000000002,89354.4794504665
1165,475,1,0,2036.28,5300,300,7636.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,33.201217391304354,16.076378947368422,89352.70697732322
1166,475,0,0,2016.28,5300,300,7616.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,33.11426086956522,16.034273684210525,89352.70697732322
1167,475,0,0,2016.28,5300,300,7616.28,50,2,2.6,2.0,0,13,229.99999999999997,43.47826086956522,33.11426086956522,16.034273684210525,89352.70697732322
1168,450,0,0,2064.28,5000,300,7364.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,28.21563218390805,16.365066666666667,89352.47104729738
1169,450,1,0,2084.28,5000,300,7384.280000000001,45,2,2.9,2.9,0,13,261.0,31.03448275862069,28.29226053639847,16.40951111111111,89352.47104729738
1170,425,1,1,1524.2800000000002,5600,300,7424.280000000001,35,2,3.8,2.3,0,13,213.5,22.95081967213115,34.774145199063234,17.46889411764706,89346.31374501008
1171,475,1,0,1796.2800000000002,5600,300,7696.280000000001,50,2,2.0,2.0,0,13,200.0,50.0,38.4814,16.20269473684211,89340.70811599166
1172,475,1,0,1916.2800000000002,5600,300,7816.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,36.354790697674424,16.455326315789474,89340.70811599166
1173,475,1,0,2036.28,5300,300,7636.28,50,2,2.3,2.3,0,13,229.99999999999997,43.47826086956522,33.201217391304354,16.076378947368422,89340.70811599166
1174,475,0,0,2016.28,5300,300,7616.28,50,2,2.3,2.3,0,13,229.99999999999997,43.47826086956522,33.11426086956522,16.034273684210525,89340.70811599166
1175,475,0,0,1896.2800000000002,5600,300,7796.280000000001,50,2,2.0,2.3,0,13,215.0,46.51162790697675,36.26176744186047,16.41322105263158,89340.70811599166
